Module	SS	Quartile	type	variable	value
M4.12	Zhou	Q0	genes	rep	100.0
M4.12	Zhou	Q1	terms	rep_inc	0.0
M4.12	Zhou	Q1	genes	rep_inc	0.0
M4.12	Zhou	Q2	terms	rep_inc	0.0
M4.12	Zhou	Q2	genes	rep_inc	0.0
M4.12	Zhou	Q3	terms	rep_inc	0.0
M4.12	Zhou	Q3	genes	rep_inc	0.0
M4.12	Resnik	Q0	terms	rep	58.8235294117647
M4.12	Resnik	Q0	genes	rep	100.0
M4.12	Resnik	Q1	terms	rep_inc	0.0
M4.12	Resnik	Q1	genes	rep_inc	0.0
M4.12	Resnik	Q2	terms	rep_inc	0.0
M4.12	Resnik	Q2	genes	rep_inc	0.0
M4.12	Resnik	Q3	terms	rep_inc	0.0
M4.12	Resnik	Q3	genes	rep_inc	0.0
M4.12	Lin	Q0	terms	rep	66.66666666666667
M4.12	Lin	Q0	genes	rep	100.0
M4.12	Lin	Q1	terms	rep_inc	16.666666666666668
M4.12	Lin	Q1	genes	rep_inc	50.0
M4.12	Lin	Q2	terms	rep_inc	0.0
M4.12	Lin	Q2	genes	rep_inc	0.0
M4.12	Lin	Q3	terms	rep_inc	0.0
M4.12	Lin	Q3	genes	rep_inc	0.0
M4.12	Nunivers	Q0	terms	rep	18.571428571428573
M4.12	Nunivers	Q0	genes	rep	100.0
M4.12	Nunivers	Q1	terms	rep_inc	14.285714285714286
M4.12	Nunivers	Q1	genes	rep_inc	91.66666666666667
M4.12	Nunivers	Q2	terms	rep_inc	8.571428571428571
M4.12	Nunivers	Q2	genes	rep_inc	83.33333333333333
M4.12	Nunivers	Q3	terms	rep_inc	4.285714285714286
M4.12	Nunivers	Q3	genes	rep_inc	58.333333333333336
M4.12	AIC	Q0	terms	rep	63.63636363636363
M4.12	AIC	Q0	genes	rep	100.0
M4.12	AIC	Q1	terms	rep_inc	0.0
M4.12	AIC	Q1	genes	rep_inc	0.0
M4.12	AIC	Q2	terms	rep_inc	0.0
M4.12	AIC	Q2	genes	rep_inc	0.0
M4.12	AIC	Q3	terms	rep_inc	0.0
M4.12	AIC	Q3	genes	rep_inc	0.0
M4.12	DAVID	Q0	terms	rep	26.666666666666668
M4.12	DAVID	Q0	genes	rep	66.66666666666667
M4.12	DAVID	Q1	terms	rep_inc	20.0
M4.12	DAVID	Q1	genes	rep_inc	66.66666666666667
M4.12	DAVID	Q2	terms	rep_inc	20.0
M4.12	DAVID	Q2	genes	rep_inc	66.66666666666667
M4.12	DAVID	Q3	terms	rep_inc	0.0
M4.12	DAVID	Q3	genes	rep_inc	0.0
M4.11	DF	Q0	terms	rep	20.512820512820515
M4.11	DF	Q0	genes	rep	100.0
M4.11	DF	Q1	terms	rep_inc	12.820512820512821
M4.11	DF	Q1	genes	rep_inc	100.0
M4.11	DF	Q2	terms	rep_inc	5.128205128205129
M4.11	DF	Q2	genes	rep_inc	88.88888888888889
M4.11	DF	Q3	terms	rep_inc	0.0
M4.11	DF	Q3	genes	rep_inc	0.0
M4.11	Ganesan	Q0	terms	rep	15.384615384615385
M4.11	Ganesan	Q0	genes	rep	100.0
M4.11	Ganesan	Q1	terms	rep_inc	7.6923076923076925
M4.11	Ganesan	Q1	genes	rep_inc	66.66666666666667
M4.11	Ganesan	Q2	terms	rep_inc	5.128205128205129
M4.11	Ganesan	Q2	genes	rep_inc	66.66666666666667
M4.11	Ganesan	Q3	terms	rep_inc	2.5641025641025643
M4.11	Ganesan	Q3	genes	rep_inc	33.333333333333336
M4.11	LC	Q0	terms	rep	53.84615384615385
M4.11	LC	Q0	genes	rep	100.0
M4.11	LC	Q1	terms	rep_inc	0.0
M4.11	LC	Q1	genes	rep_inc	0.0
M4.11	LC	Q2	terms	rep_inc	0.0
M4.11	LC	Q2	genes	rep_inc	0.0
M4.11	LC	Q3	terms	rep_inc	0.0
M4.11	LC	Q3	genes	rep_inc	0.0
M4.11	PS	Q0	terms	rep	21.951219512195124
M4.11	PS	Q0	genes	rep	100.0
M4.11	PS	Q1	terms	rep_inc	17.073170731707318
M4.11	PS	Q1	genes	rep_inc	100.0
M4.11	PS	Q2	terms	rep_inc	4.878048780487805
M4.11	PS	Q2	genes	rep_inc	66.66666666666667
M4.11	PS	Q3	terms	rep_inc	2.4390243902439024
M4.11	PS	Q3	genes	rep_inc	33.333333333333336
M4.11	Zhou	Q0	terms	rep	62.5
M4.11	Zhou	Q0	genes	rep	100.0
M4.11	Zhou	Q1	terms	rep_inc	0.0
M4.11	Zhou	Q1	genes	rep_inc	0.0
M4.11	Zhou	Q2	terms	rep_inc	0.0
M4.11	Zhou	Q2	genes	rep_inc	0.0
M4.11	Zhou	Q3	terms	rep_inc	0.0
M4.11	Zhou	Q3	genes	rep_inc	0.0
M4.11	Resnik	Q0	terms	rep	28.571428571428573
M4.11	Resnik	Q0	genes	rep	100.0
M4.11	Resnik	Q1	terms	rep_inc	14.285714285714286
M4.11	Resnik	Q1	genes	rep_inc	100.0
M4.11	Resnik	Q2	terms	rep_inc	3.5714285714285716
M4.11	Resnik	Q2	genes	rep_inc	33.333333333333336
M4.11	Resnik	Q3	terms	rep_inc	0.0
M4.11	Resnik	Q3	genes	rep_inc	0.0
M4.11	Lin	Q0	terms	rep	32.142857142857146
M4.11	Lin	Q0	genes	rep	100.0
M4.11	Lin	Q1	terms	rep_inc	14.285714285714286
M4.11	Lin	Q1	genes	rep_inc	100.0
M4.11	Lin	Q2	terms	rep_inc	7.142857142857143
M4.11	Lin	Q2	genes	rep_inc	66.66666666666667
M4.11	Lin	Q3	terms	rep_inc	3.5714285714285716
M4.11	Lin	Q3	genes	rep_inc	33.333333333333336
M4.11	Nunivers	Q0	terms	rep	16.666666666666668
M4.11	Nunivers	Q0	genes	rep	88.88888888888889
M4.11	Nunivers	Q1	terms	rep_inc	11.904761904761905
M4.11	Nunivers	Q1	genes	rep_inc	88.88888888888889
M4.11	Nunivers	Q2	terms	rep_inc	4.761904761904762
M4.11	Nunivers	Q2	genes	rep_inc	77.77777777777777
M4.11	Nunivers	Q3	terms	rep_inc	0.0
M4.11	Nunivers	Q3	genes	rep_inc	0.0
M4.11	AIC	Q0	terms	rep	75.0
M4.11	AIC	Q0	genes	rep	100.0
M4.11	AIC	Q1	terms	rep_inc	0.0
M4.11	AIC	Q1	genes	rep_inc	0.0
M4.11	AIC	Q2	terms	rep_inc	0.0
M4.11	AIC	Q2	genes	rep_inc	0.0
M4.11	AIC	Q3	terms	rep_inc	0.0
M4.11	AIC	Q3	genes	rep_inc	0.0
M4.11	DAVID	Q0	terms	rep	0.0
M4.11	DAVID	Q0	genes	rep	0.0
M4.11	DAVID	Q1	terms	rep_inc	0.0
M4.11	DAVID	Q1	genes	rep_inc	0.0
M4.11	DAVID	Q2	terms	rep_inc	0.0
M4.11	DAVID	Q2	genes	rep_inc	0.0
M4.11	DAVID	Q3	terms	rep_inc	0.0
M4.11	DAVID	Q3	genes	rep_inc	0.0
M4.10	DF	Q0	terms	rep	44.067796610169495
M4.10	DF	Q0	genes	rep	92.85714285714286
M4.10	DF	Q1	terms	rep_inc	28.8135593220339
M4.10	DF	Q1	genes	rep_inc	85.71428571428571
M4.10	DF	Q2	terms	rep_inc	20.338983050847457
M4.10	DF	Q2	genes	rep_inc	85.71428571428571
M4.10	DF	Q3	terms	rep_inc	1.694915254237288
M4.10	DF	Q3	genes	rep_inc	28.571428571428573
M4.10	Ganesan	Q0	terms	rep	38.0
M4.10	Ganesan	Q0	genes	rep	92.85714285714286
M4.10	Ganesan	Q1	terms	rep_inc	24.0
M4.10	Ganesan	Q1	genes	rep_inc	92.85714285714286
M4.10	Ganesan	Q2	terms	rep_inc	10.0
M4.10	Ganesan	Q2	genes	rep_inc	92.85714285714286
M4.10	Ganesan	Q3	terms	rep_inc	0.0
M4.10	Ganesan	Q3	genes	rep_inc	0.0
M4.10	LC	Q0	terms	rep	60.0
M4.10	LC	Q0	genes	rep	100.0
M4.10	LC	Q1	terms	rep_inc	0.0
M4.10	LC	Q1	genes	rep_inc	0.0
M4.10	LC	Q2	terms	rep_inc	0.0
M4.10	LC	Q2	genes	rep_inc	0.0
M4.10	LC	Q3	terms	rep_inc	0.0
M4.10	LC	Q3	genes	rep_inc	0.0
M4.10	PS	Q0	terms	rep	43.75
M4.10	PS	Q0	genes	rep	92.85714285714286
M4.10	PS	Q1	terms	rep_inc	22.916666666666668
M4.10	PS	Q1	genes	rep_inc	92.85714285714286
M4.10	PS	Q2	terms	rep_inc	6.25
M4.10	PS	Q2	genes	rep_inc	85.71428571428571
M4.10	PS	Q3	terms	rep_inc	0.0
M4.10	PS	Q3	genes	rep_inc	0.0
M4.10	Zhou	Q0	terms	rep	46.15384615384615
M4.10	Zhou	Q0	genes	rep	100.0
M4.10	Zhou	Q1	terms	rep_inc	0.0
M4.10	Zhou	Q1	genes	rep_inc	0.0
M4.10	Zhou	Q2	terms	rep_inc	0.0
M4.10	Zhou	Q2	genes	rep_inc	0.0
M4.10	Zhou	Q3	terms	rep_inc	0.0
M4.10	Zhou	Q3	genes	rep_inc	0.0
M4.10	Resnik	Q0	terms	rep	56.52173913043478
M4.10	Resnik	Q0	genes	rep	100.0
M4.10	Resnik	Q1	terms	rep_inc	26.08695652173913
M4.10	Resnik	Q1	genes	rep_inc	85.71428571428571
M4.10	Resnik	Q2	terms	rep_inc	10.869565217391305
M4.10	Resnik	Q2	genes	rep_inc	57.142857142857146
M4.10	Resnik	Q3	terms	rep_inc	0.0
M4.10	Resnik	Q3	genes	rep_inc	0.0
M4.10	Lin	Q0	terms	rep	45.283018867924525
M4.10	Lin	Q0	genes	rep	100.0
M4.10	Lin	Q1	terms	rep_inc	26.41509433962264
M4.10	Lin	Q1	genes	rep_inc	92.85714285714286
M4.10	Lin	Q2	terms	rep_inc	9.433962264150944
M4.10	Lin	Q2	genes	rep_inc	78.57142857142857
M4.10	Lin	Q3	terms	rep_inc	0.0
M4.10	Lin	Q3	genes	rep_inc	0.0
M4.10	Nunivers	Q0	terms	rep	32.098765432098766
M4.10	Nunivers	Q0	genes	rep	92.85714285714286
M4.10	Nunivers	Q1	terms	rep_inc	27.160493827160494
M4.10	Nunivers	Q1	genes	rep_inc	92.85714285714286
M4.10	Nunivers	Q2	terms	rep_inc	16.049382716049383
M4.10	Nunivers	Q2	genes	rep_inc	85.71428571428571
M4.10	Nunivers	Q3	terms	rep_inc	7.407407407407407
M4.10	Nunivers	Q3	genes	rep_inc	71.42857142857143
M4.10	AIC	Q0	terms	rep	55.10204081632653
M4.10	AIC	Q0	genes	rep	92.85714285714286
M4.10	AIC	Q1	terms	rep_inc	38.775510204081634
M4.10	AIC	Q1	genes	rep_inc	85.71428571428571
M4.10	AIC	Q2	terms	rep_inc	18.367346938775512
M4.10	AIC	Q2	genes	rep_inc	85.71428571428571
M4.10	AIC	Q3	terms	rep_inc	0.0
M4.10	AIC	Q3	genes	rep_inc	0.0
M4.10	DAVID	Q0	terms	rep	37.93103448275862
M4.10	DAVID	Q0	genes	rep	85.71428571428571
M4.10	DAVID	Q1	terms	rep_inc	31.03448275862069
M4.10	DAVID	Q1	genes	rep_inc	85.71428571428571
M4.10	DAVID	Q2	terms	rep_inc	20.689655172413794
M4.10	DAVID	Q2	genes	rep_inc	78.57142857142857
M4.10	DAVID	Q3	terms	rep_inc	6.896551724137931
M4.10	DAVID	Q3	genes	rep_inc	71.42857142857143
M179	DF	Q0	terms	rep	14.814814814814815
M179	DF	Q0	genes	rep	55.55555555555556
M179	DF	Q1	terms	rep_inc	14.814814814814815
M179	DF	Q1	genes	rep_inc	55.55555555555556
M179	DF	Q2	terms	rep_inc	14.814814814814815
M179	DF	Q2	genes	rep_inc	55.55555555555556
M179	DF	Q3	terms	rep_inc	11.11111111111111
M179	DF	Q3	genes	rep_inc	33.333333333333336
M179	Ganesan	Q0	terms	rep	50.0
M179	Ganesan	Q0	genes	rep	88.88888888888889
M179	Ganesan	Q1	terms	rep_inc	0.0
M179	Ganesan	Q1	genes	rep_inc	0.0
M179	Ganesan	Q2	terms	rep_inc	0.0
M179	Ganesan	Q2	genes	rep_inc	0.0
M179	Ganesan	Q3	terms	rep_inc	0.0
M179	Ganesan	Q3	genes	rep_inc	0.0
M179	LC	Q0	terms	rep	50.0
M179	LC	Q0	genes	rep	88.88888888888889
M179	LC	Q1	terms	rep_inc	0.0
M179	LC	Q1	genes	rep_inc	0.0
M179	LC	Q2	terms	rep_inc	0.0
M179	LC	Q2	genes	rep_inc	0.0
M179	LC	Q3	terms	rep_inc	0.0
M179	LC	Q3	genes	rep_inc	0.0
M179	PS	Q0	terms	rep	16.666666666666668
M179	PS	Q0	genes	rep	77.77777777777777
M179	PS	Q1	terms	rep_inc	8.333333333333334
M179	PS	Q1	genes	rep_inc	66.66666666666667
M179	PS	Q2	terms	rep_inc	0.0
M179	PS	Q2	genes	rep_inc	0.0
M179	PS	Q3	terms	rep_inc	0.0
M179	PS	Q3	genes	rep_inc	0.0
M179	Zhou	Q0	terms	rep	50.0
M179	Zhou	Q0	genes	rep	88.88888888888889
M179	Zhou	Q1	terms	rep_inc	0.0
M179	Zhou	Q1	genes	rep_inc	0.0
M179	Zhou	Q2	terms	rep_inc	0.0
M179	Zhou	Q2	genes	rep_inc	0.0
M179	Zhou	Q3	terms	rep_inc	0.0
M179	Zhou	Q3	genes	rep_inc	0.0
M179	Resnik	Q0	terms	rep	40.0
M179	Resnik	Q0	genes	rep	88.88888888888889
M179	Resnik	Q1	terms	rep_inc	13.333333333333334
M179	Resnik	Q1	genes	rep_inc	55.55555555555556
M179	Resnik	Q2	terms	rep_inc	6.666666666666667
M179	Resnik	Q2	genes	rep_inc	44.44444444444444
M179	Resnik	Q3	terms	rep_inc	0.0
M179	Resnik	Q3	genes	rep_inc	0.0
M179	Lin	Q0	terms	rep	31.25
M179	Lin	Q0	genes	rep	88.88888888888889
M179	Lin	Q1	terms	rep_inc	12.5
M179	Lin	Q1	genes	rep_inc	55.55555555555556
M179	Lin	Q2	terms	rep_inc	6.25
M179	Lin	Q2	genes	rep_inc	44.44444444444444
M179	Lin	Q3	terms	rep_inc	0.0
M179	Lin	Q3	genes	rep_inc	0.0
M179	Nunivers	Q0	terms	rep	16.0
M179	Nunivers	Q0	genes	rep	55.55555555555556
M179	Nunivers	Q1	terms	rep_inc	16.0
M179	Nunivers	Q1	genes	rep_inc	55.55555555555556
M179	Nunivers	Q2	terms	rep_inc	16.0
M179	Nunivers	Q2	genes	rep_inc	55.55555555555556
M179	Nunivers	Q3	terms	rep_inc	12.0
M179	Nunivers	Q3	genes	rep_inc	33.333333333333336
M179	AIC	Q0	terms	rep	58.333333333333336
M179	AIC	Q0	genes	rep	88.88888888888889
M179	AIC	Q1	terms	rep_inc	25.0
M179	AIC	Q1	genes	rep_inc	77.77777777777777
M179	AIC	Q2	terms	rep_inc	16.666666666666668
M179	AIC	Q2	genes	rep_inc	77.77777777777777
M179	AIC	Q3	terms	rep_inc	0.0
M179	AIC	Q3	genes	rep_inc	0.0
M179	DAVID	Q0	terms	rep	0.0
M179	DAVID	Q0	genes	rep	0.0
M179	DAVID	Q1	terms	rep_inc	0.0
M179	DAVID	Q1	genes	rep_inc	0.0
M179	DAVID	Q2	terms	rep_inc	0.0
M179	DAVID	Q2	genes	rep_inc	0.0
M179	DAVID	Q3	terms	rep_inc	0.0
M179	DAVID	Q3	genes	rep_inc	0.0
M178	DF	Q0	terms	rep	15.384615384615385
M178	DF	Q0	genes	rep	100.0
M178	DF	Q1	terms	rep_inc	12.307692307692308
M178	DF	Q1	genes	rep_inc	100.0
M178	DF	Q2	terms	rep_inc	9.23076923076923
M178	DF	Q2	genes	rep_inc	77.77777777777777
M178	DF	Q3	terms	rep_inc	1.5384615384615385
M178	DF	Q3	genes	rep_inc	33.333333333333336
M178	Ganesan	Q0	terms	rep	20.58823529411765
M178	Ganesan	Q0	genes	rep	100.0
M178	Ganesan	Q1	terms	rep_inc	11.764705882352942
M178	Ganesan	Q1	genes	rep_inc	100.0
M178	Ganesan	Q2	terms	rep_inc	2.9411764705882355
M178	Ganesan	Q2	genes	rep_inc	55.55555555555556
M178	Ganesan	Q3	terms	rep_inc	0.0
M178	Ganesan	Q3	genes	rep_inc	0.0
M178	LC	Q0	terms	rep	50.0
M178	LC	Q0	genes	rep	100.0
M178	LC	Q1	terms	rep_inc	0.0
M178	LC	Q1	genes	rep_inc	0.0
M178	LC	Q2	terms	rep_inc	0.0
M178	LC	Q2	genes	rep_inc	0.0
M178	LC	Q3	terms	rep_inc	0.0
M178	LC	Q3	genes	rep_inc	0.0
M178	PS	Q0	terms	rep	16.666666666666668
M178	PS	Q0	genes	rep	100.0
M178	PS	Q1	terms	rep_inc	2.380952380952381
M178	PS	Q1	genes	rep_inc	33.333333333333336
M178	PS	Q2	terms	rep_inc	0.0
M178	PS	Q2	genes	rep_inc	0.0
M178	PS	Q3	terms	rep_inc	0.0
M178	PS	Q3	genes	rep_inc	0.0
M178	Zhou	Q0	terms	rep	76.92307692307692
M178	Zhou	Q0	genes	rep	100.0
M178	Zhou	Q1	terms	rep_inc	0.0
M178	Zhou	Q1	genes	rep_inc	0.0
M178	Zhou	Q2	terms	rep_inc	0.0
M178	Zhou	Q2	genes	rep_inc	0.0
M178	Zhou	Q3	terms	rep_inc	0.0
M178	Zhou	Q3	genes	rep_inc	0.0
M178	Resnik	Q0	terms	rep	48.57142857142857
M178	Resnik	Q0	genes	rep	100.0
M178	Resnik	Q1	terms	rep_inc	14.285714285714286
M178	Resnik	Q1	genes	rep_inc	100.0
M178	Resnik	Q2	terms	rep_inc	2.857142857142857
M178	Resnik	Q2	genes	rep_inc	44.44444444444444
M178	Resnik	Q3	terms	rep_inc	0.0
M178	Resnik	Q3	genes	rep_inc	0.0
M178	Lin	Q0	terms	rep	15.277777777777779
M178	Lin	Q0	genes	rep	100.0
M178	Lin	Q1	terms	rep_inc	9.722222222222221
M178	Lin	Q1	genes	rep_inc	100.0
M178	Lin	Q2	terms	rep_inc	1.3888888888888888
M178	Lin	Q2	genes	rep_inc	55.55555555555556
M178	Lin	Q3	terms	rep_inc	0.0
M178	Lin	Q3	genes	rep_inc	0.0
M178	Nunivers	Q0	terms	rep	10.666666666666666
M178	Nunivers	Q0	genes	rep	100.0
M178	Nunivers	Q1	terms	rep_inc	6.666666666666667
M178	Nunivers	Q1	genes	rep_inc	88.88888888888889
M178	Nunivers	Q2	terms	rep_inc	5.333333333333333
M178	Nunivers	Q2	genes	rep_inc	66.66666666666667
M178	Nunivers	Q3	terms	rep_inc	0.0
M178	Nunivers	Q3	genes	rep_inc	0.0
M178	AIC	Q0	terms	rep	18.75
M178	AIC	Q0	genes	rep	100.0
M178	AIC	Q1	terms	rep_inc	15.625
M178	AIC	Q1	genes	rep_inc	100.0
M178	AIC	Q2	terms	rep_inc	9.375
M178	AIC	Q2	genes	rep_inc	77.77777777777777
M178	AIC	Q3	terms	rep_inc	1.5625
M178	AIC	Q3	genes	rep_inc	33.333333333333336
M178	DAVID	Q0	terms	rep	45.45454545454545
M178	DAVID	Q0	genes	rep	100.0
M178	DAVID	Q1	terms	rep_inc	36.36363636363637
M178	DAVID	Q1	genes	rep_inc	77.77777777777777
M178	DAVID	Q2	terms	rep_inc	9.090909090909092
M178	DAVID	Q2	genes	rep_inc	55.55555555555556
M178	DAVID	Q3	terms	rep_inc	0.0
M178	DAVID	Q3	genes	rep_inc	0.0
M176	DF	Q0	terms	rep	0.0
M176	DF	Q0	genes	rep	0.0
M176	DF	Q1	terms	rep_inc	0.0
M176	DF	Q1	genes	rep_inc	0.0
M176	DF	Q2	terms	rep_inc	0.0
M176	DF	Q2	genes	rep_inc	0.0
M176	DF	Q3	terms	rep_inc	0.0
M176	DF	Q3	genes	rep_inc	0.0
M176	Ganesan	Q0	terms	rep	0.0
M176	Ganesan	Q0	genes	rep	0.0
M176	Ganesan	Q1	terms	rep_inc	0.0
M176	Ganesan	Q1	genes	rep_inc	0.0
M176	Ganesan	Q2	terms	rep_inc	0.0
M176	Ganesan	Q2	genes	rep_inc	0.0
M176	Ganesan	Q3	terms	rep_inc	0.0
M176	Ganesan	Q3	genes	rep_inc	0.0
M176	LC	Q0	terms	rep	0.0
M176	LC	Q0	genes	rep	0.0
M176	LC	Q1	terms	rep_inc	0.0
M176	LC	Q1	genes	rep_inc	0.0
M176	LC	Q2	terms	rep_inc	0.0
M176	LC	Q2	genes	rep_inc	0.0
M176	LC	Q3	terms	rep_inc	0.0
M176	LC	Q3	genes	rep_inc	0.0
M176	PS	Q0	terms	rep	0.0
M176	PS	Q0	genes	rep	0.0
M176	PS	Q1	terms	rep_inc	0.0
M176	PS	Q1	genes	rep_inc	0.0
M176	PS	Q2	terms	rep_inc	0.0
M176	PS	Q2	genes	rep_inc	0.0
M176	PS	Q3	terms	rep_inc	0.0
M176	PS	Q3	genes	rep_inc	0.0
M176	Zhou	Q0	terms	rep	0.0
M176	Zhou	Q0	genes	rep	0.0
M176	Zhou	Q1	terms	rep_inc	0.0
M176	Zhou	Q1	genes	rep_inc	0.0
M176	Zhou	Q2	terms	rep_inc	0.0
M176	Zhou	Q2	genes	rep_inc	0.0
M176	Zhou	Q3	terms	rep_inc	0.0
M176	Zhou	Q3	genes	rep_inc	0.0
M176	Resnik	Q0	terms	rep	0.0
M176	Resnik	Q0	genes	rep	0.0
M176	Resnik	Q1	terms	rep_inc	0.0
M176	Resnik	Q1	genes	rep_inc	0.0
M176	Resnik	Q2	terms	rep_inc	0.0
M176	Resnik	Q2	genes	rep_inc	0.0
M176	Resnik	Q3	terms	rep_inc	0.0
M176	Resnik	Q3	genes	rep_inc	0.0
M176	Lin	Q0	terms	rep	0.0
M176	Lin	Q0	genes	rep	0.0
M176	Lin	Q1	terms	rep_inc	0.0
M176	Lin	Q1	genes	rep_inc	0.0
M176	Lin	Q2	terms	rep_inc	0.0
M176	Lin	Q2	genes	rep_inc	0.0
M176	Lin	Q3	terms	rep_inc	0.0
M176	Lin	Q3	genes	rep_inc	0.0
M176	Nunivers	Q0	terms	rep	0.0
M176	Nunivers	Q0	genes	rep	0.0
M176	Nunivers	Q1	terms	rep_inc	0.0
M176	Nunivers	Q1	genes	rep_inc	0.0
M176	Nunivers	Q2	terms	rep_inc	0.0
M176	Nunivers	Q2	genes	rep_inc	0.0
M176	Nunivers	Q3	terms	rep_inc	0.0
M176	Nunivers	Q3	genes	rep_inc	0.0
M176	AIC	Q0	terms	rep	0.0
M176	AIC	Q0	genes	rep	0.0
M176	AIC	Q1	terms	rep_inc	0.0
M176	AIC	Q1	genes	rep_inc	0.0
M176	AIC	Q2	terms	rep_inc	0.0
M176	AIC	Q2	genes	rep_inc	0.0
M176	AIC	Q3	terms	rep_inc	0.0
M176	AIC	Q3	genes	rep_inc	0.0
M176	DAVID	Q0	terms	rep	0.0
M176	DAVID	Q0	genes	rep	0.0
M176	DAVID	Q1	terms	rep_inc	0.0
M176	DAVID	Q1	genes	rep_inc	0.0
M176	DAVID	Q2	terms	rep_inc	0.0
M176	DAVID	Q2	genes	rep_inc	0.0
M176	DAVID	Q3	terms	rep_inc	0.0
M176	DAVID	Q3	genes	rep_inc	0.0
M175	DF	Q0	terms	rep	25.77319587628866
M175	DF	Q0	genes	rep	100.0
M175	DF	Q1	terms	rep_inc	24.742268041237114
M175	DF	Q1	genes	rep_inc	100.0
M175	DF	Q2	terms	rep_inc	13.402061855670103
M175	DF	Q2	genes	rep_inc	84.61538461538461
M175	DF	Q3	terms	rep_inc	7.216494845360825
M175	DF	Q3	genes	rep_inc	69.23076923076923
M175	Ganesan	Q0	terms	rep	40.90909090909091
M175	Ganesan	Q0	genes	rep	100.0
M175	Ganesan	Q1	terms	rep_inc	0.0
M175	Ganesan	Q1	genes	rep_inc	0.0
M175	Ganesan	Q2	terms	rep_inc	0.0
M175	Ganesan	Q2	genes	rep_inc	0.0
M175	Ganesan	Q3	terms	rep_inc	0.0
M175	Ganesan	Q3	genes	rep_inc	0.0
M175	LC	Q0	terms	rep	40.90909090909091
M175	LC	Q0	genes	rep	100.0
M175	LC	Q1	terms	rep_inc	0.0
M175	LC	Q1	genes	rep_inc	0.0
M175	LC	Q2	terms	rep_inc	0.0
M175	LC	Q2	genes	rep_inc	0.0
M175	LC	Q3	terms	rep_inc	0.0
M175	LC	Q3	genes	rep_inc	0.0
M175	PS	Q0	terms	rep	36.8421052631579
M175	PS	Q0	genes	rep	100.0
M175	PS	Q1	terms	rep_inc	2.6315789473684212
M175	PS	Q1	genes	rep_inc	23.076923076923077
M175	PS	Q2	terms	rep_inc	0.0
M175	PS	Q2	genes	rep_inc	0.0
M175	PS	Q3	terms	rep_inc	0.0
M175	PS	Q3	genes	rep_inc	0.0
M175	Zhou	Q0	terms	rep	40.90909090909091
M175	Zhou	Q0	genes	rep	100.0
M175	Zhou	Q1	terms	rep_inc	0.0
M175	Zhou	Q1	genes	rep_inc	0.0
M175	Zhou	Q2	terms	rep_inc	0.0
M175	Zhou	Q2	genes	rep_inc	0.0
M175	Zhou	Q3	terms	rep_inc	0.0
M175	Zhou	Q3	genes	rep_inc	0.0
M175	Resnik	Q0	terms	rep	33.70786516853933
M175	Resnik	Q0	genes	rep	100.0
M175	Resnik	Q1	terms	rep_inc	26.96629213483146
M175	Resnik	Q1	genes	rep_inc	100.0
M175	Resnik	Q2	terms	rep_inc	14.606741573033707
M175	Resnik	Q2	genes	rep_inc	84.61538461538461
M175	Resnik	Q3	terms	rep_inc	7.865168539325842
M175	Resnik	Q3	genes	rep_inc	69.23076923076923
M175	Lin	Q0	terms	rep	29.487179487179485
M175	Lin	Q0	genes	rep	92.3076923076923
M175	Lin	Q1	terms	rep_inc	19.23076923076923
M175	Lin	Q1	genes	rep_inc	92.3076923076923
M175	Lin	Q2	terms	rep_inc	7.6923076923076925
M175	Lin	Q2	genes	rep_inc	69.23076923076923
M175	Lin	Q3	terms	rep_inc	3.8461538461538463
M175	Lin	Q3	genes	rep_inc	61.53846153846154
M175	Nunivers	Q0	terms	rep	28.72340425531915
M175	Nunivers	Q0	genes	rep	100.0
M175	Nunivers	Q1	terms	rep_inc	27.659574468085108
M175	Nunivers	Q1	genes	rep_inc	100.0
M175	Nunivers	Q2	terms	rep_inc	14.893617021276595
M175	Nunivers	Q2	genes	rep_inc	84.61538461538461
M175	Nunivers	Q3	terms	rep_inc	7.446808510638298
M175	Nunivers	Q3	genes	rep_inc	69.23076923076923
M175	AIC	Q0	terms	rep	45.833333333333336
M175	AIC	Q0	genes	rep	100.0
M175	AIC	Q1	terms	rep_inc	0.0
M175	AIC	Q1	genes	rep_inc	0.0
M175	AIC	Q2	terms	rep_inc	0.0
M175	AIC	Q2	genes	rep_inc	0.0
M175	AIC	Q3	terms	rep_inc	0.0
M175	AIC	Q3	genes	rep_inc	0.0
M175	DAVID	Q0	terms	rep	25.0
M175	DAVID	Q0	genes	rep	84.61538461538461
M175	DAVID	Q1	terms	rep_inc	25.0
M175	DAVID	Q1	genes	rep_inc	84.61538461538461
M175	DAVID	Q2	terms	rep_inc	16.666666666666668
M175	DAVID	Q2	genes	rep_inc	69.23076923076923
M175	DAVID	Q3	terms	rep_inc	16.666666666666668
M175	DAVID	Q3	genes	rep_inc	69.23076923076923
M174	DF	Q0	terms	rep	0.0
M174	DF	Q0	genes	rep	0.0
M174	DF	Q1	terms	rep_inc	0.0
M174	DF	Q1	genes	rep_inc	0.0
M174	DF	Q2	terms	rep_inc	0.0
M174	DF	Q2	genes	rep_inc	0.0
M174	DF	Q3	terms	rep_inc	0.0
M174	DF	Q3	genes	rep_inc	0.0
M174	Ganesan	Q0	terms	rep	0.0
M174	Ganesan	Q0	genes	rep	0.0
M174	Ganesan	Q1	terms	rep_inc	0.0
